Order_ID,Product_ID,Quantity,Unit_Price,Discount,Customer_ID,Order_Date,Sales_Channel,Payment_Method,Customer_Name,Customer_Segment,City,Province,Region,Product_Name,Category,Subcategory,unit_price_product,Cost_Per_Unit,Gross_Sales,Discount_Amount,Net_Sales,Total_Cost,Profit
ORD-01054,PROD-0108,4,103.9,0.05,CUST-0196,2024-12-12,Online,Credit Card,Sophia Foster,Corporate,St. John's,Newfoundland and Labrador,Atlantic,Aurora Running Socks,Apparel,Accessories,103.9,72.06,415.6,20.78,394.82,288.24,106.58
ORD-01054,PROD-0087,3,59.25,0.2,CUST-0196,2024-12-12,Online,Credit Card,Sophia Foster,Corporate,St. John's,Newfoundland and Labrador,Atlantic,Summit Travel Mug,Sports & Outdoors,Travel,59.25,35.97,177.75,35.55,142.2,107.91,34.29
ORD-01054,PROD-0076,1,172.3,0.05,CUST-0196,2024-12-12,Online,Credit Card,Sophia Foster,Corporate,St. John's,Newfoundland and Labrador,Atlantic,Vista Throw Blanket,Home & Kitchen,Decor,172.3,87.06,172.3,8.62,163.68,87.06,76.62
ORD-01054,PROD-0016,3,349.12,0.0,CUST-0196,2024-12-12,Online,Credit Card,Sophia Foster,Corporate,St. John's,Newfoundland and Labrador,Atlantic,Vista Phone Charger,Electronics,Mobile,349.12,194.38,1047.36,0.0,1047.36,583.14,464.22
ORD-01055,PROD-0023,5,248.85,0.0,CUST-0444,2025-08-22,In-Store,Debit Card,Zoe Thompson,Corporate,Hamilton,Ontario,Central,Evergreen Bookshelf,Furniture,Office,248.85,117.23,1244.25,0.0,1244.25,586.15,658.1
ORD-01055,PROD-0089,3,180.92,0.05,CUST-0444,2025-08-22,In-Store,Debit Card,Zoe Thompson,Corporate,Hamilton,Ontario,Central,Pioneer Cooler Bag,Sports & Outdoors,Travel,180.92,94.42,542.76,27.14,515.62,283.26,232.36
ORD-01055,PROD-0075,2,207.96,0.15,CUST-0444,2025-08-22,In-Store,Debit Card,Zoe Thompson,Corporate,Hamilton,Ontario,Central,Summit Vacuum Canister,Home & Kitchen,Storage,207.96,147.6,415.92,62.39,353.53,295.2,58.33
ORD-01055,PROD-0094,2,69.53,0.05,CUST-0444,2025-08-22,In-Store,Debit Card,Zoe Thompson,Corporate,Hamilton,Ontario,Central,Apex Insulated Bottle,Sports & Outdoors,Outdoor Gear,69.53,36.49,139.06,6.95,132.11,72.98,59.13
ORD-01056,PROD-0104,1,154.09,0.05,CUST-0255,2024-10-07,Online,Credit Card,Chloe Martin,Consumer,Winnipeg,Manitoba,Prairies,Lumen Sports Bra,Apparel,Athleisure,154.09,82.7,154.09,7.7,146.39,82.7,63.69
ORD-01056,PROD-0018,6,252.09,0.05,CUST-0255,2024-10-07,Online,Credit Card,Chloe Martin,Consumer,Winnipeg,Manitoba,Prairies,Cedar Power Bank,Electronics,Mobile,252.09,132.93,1512.54,75.63,1436.91,797.58,639.33
ORD-01057,PROD-0026,3,289.77,0.0,CUST-0561,2024-11-17,In-Store,Cash,Ella Jackson,Home Office,Hamilton,Ontario,Central,Northwind Ergonomic Chair,Furniture,Seating,289.77,135.52,869.31,0.0,869.31,406.56,462.75
ORD-01057,PROD-0027,2,475.67,0.1,CUST-0561,2024-11-17,In-Store,Cash,Ella Jackson,Home Office,Hamilton,Ontario,Central,Summit Guest Chair,Furniture,Seating,475.67,240.18,951.34,95.13,856.21,480.36,375.85
ORD-01058,PROD-0098,3,232.83,0.05,CUST-0183,2025-05-30,In-Store,Debit Card,Nathan Thompson,Corporate,Vancouver,British Columbia,West,Northwind Phone Mount,Sports & Outdoors,Cycling,232.83,160.65,698.49,34.92,663.57,481.95,181.62
ORD-01058,PROD-0046,4,89.97,0.05,CUST-0183,2025-05-30,In-Store,Debit Card,Nathan Thompson,Corporate,Vancouver,British Columbia,West,Apex Gel Pen Set,Office Supplies,Writing,89.97,64.17,359.88,17.99,341.89,256.68,85.21
ORD-01058,PROD-0072,4,108.9,0.15,CUST-0183,2025-05-30,In-Store,Debit Card,Nathan Thompson,Corporate,Vancouver,British Columbia,West,Aurora Pantry Bin,Home & Kitchen,Storage,108.9,52.95,435.6,65.34,370.26,211.8,158.46
ORD-01059,PROD-0019,1,344.72,0.0,CUST-0293,2025-03-08,Marketplace,Debit Card,Owen Young,Small Business,Saskatoon,Saskatchewan,Prairies,Harbor Smart Watch Band,Electronics,Mobile,344.72,160.53,344.72,0.0,344.72,160.53,184.19
ORD-01060,PROD-0008,4,224.41,0.0,CUST-0274,2024-06-13,Phone Order,PayPal,Grace Campbell,Consumer,Saskatoon,Saskatchewan,Prairies,Lumen Studio Earbuds,Electronics,Audio,224.41,142.74,897.64,0.0,897.64,570.96,326.68
ORD-01061,PROD-0087,3,59.25,0.0,CUST-0555,2024-02-03,Online,Credit Card,Mia Wilson,Corporate,Fredericton,New Brunswick,Atlantic,Summit Travel Mug,Sports & Outdoors,Travel,59.25,35.97,177.75,0.0,177.75,107.91,69.84
ORD-01061,PROD-0095,3,23.73,0.05,CUST-0555,2024-02-03,Online,Credit Card,Mia Wilson,Corporate,Fredericton,New Brunswick,Atlantic,Evergreen Trail Backpack,Sports & Outdoors,Outdoor Gear,23.73,12.5,71.19,3.56,67.63,37.5,30.13
ORD-01062,PROD-0050,2,89.69,0.05,CUST-0524,2025-12-13,Online,Debit Card,Henry Taylor,Small Business,Quebec City,Quebec,East,Northwind Correction Tape,Office Supplies,Writing,89.69,46.37,179.38,8.97,170.41,92.74,77.67
ORD-01062,PROD-0054,1,54.96,0.0,CUST-0524,2025-12-13,Online,Debit Card,Henry Taylor,Small Business,Quebec City,Quebec,East,Cedar Label Maker,Office Supplies,Organization,54.96,36.8,54.96,0.0,54.96,36.8,18.16
ORD-01062,PROD-0101,3,92.55,0.1,CUST-0524,2025-12-13,Online,Debit Card,Henry Taylor,Small Business,Quebec City,Quebec,East,Pioneer Performance Tee,Apparel,Athleisure,92.55,63.36,277.65,27.76,249.89,190.08,59.81
ORD-01062,PROD-0088,6,225.31,0.1,CUST-0524,2025-12-13,Online,Debit Card,Henry Taylor,Small Business,Quebec City,Quebec,East,Vista Packing Cube Set,Sports & Outdoors,Travel,225.31,111.88,1351.86,135.19,1216.67,671.28,545.39
ORD-01063,PROD-0025,1,405.16,0.1,CUST-0377,2025-08-25,In-Store,Debit Card,Grace Martin,Consumer,Victoria,British Columbia,West,Atlas Meeting Table,Furniture,Office,405.16,272.93,405.16,40.52,364.64,272.93,91.71
ORD-01063,PROD-0038,1,539.34,0.0,CUST-0377,2025-08-25,In-Store,Debit Card,Grace Martin,Consumer,Victoria,British Columbia,West,Northwind Floor Lamp,Furniture,Decor,539.34,298.45,539.34,0.0,539.34,298.45,240.89
ORD-01063,PROD-0058,3,52.43,0.05,CUST-0377,2025-08-25,In-Store,Debit Card,Grace Martin,Consumer,Victoria,British Columbia,West,Apex Shipping Scale,Office Supplies,Mailroom,52.43,26.68,157.29,7.86,149.43,80.04,69.39
ORD-01064,PROD-0033,2,74.33,0.1,CUST-0439,2024-10-12,In-Store,Credit Card,Liam Edwards,Consumer,Saskatoon,Saskatchewan,Prairies,Nova Drawer Unit,Furniture,Storage,74.33,39.6,148.66,14.87,133.79,79.2,54.59
ORD-01064,PROD-0001,1,101.47,0.0,CUST-0439,2024-10-12,In-Store,Credit Card,Liam Edwards,Consumer,Saskatoon,Saskatchewan,Prairies,Atlas Wireless Mouse,Electronics,Accessories,101.47,54.81,101.47,0.0,101.47,54.81,46.66
ORD-01065,PROD-0085,3,15.51,0.05,CUST-0331,2025-09-03,Online,Cash,Aiden Clark,Consumer,Toronto,Ontario,Central,Atlas Jump Rope,Sports & Outdoors,Fitness,15.51,9.56,46.53,2.33,44.2,28.68,15.52
ORD-01065,PROD-0039,2,386.21,0.1,CUST-0331,2025-09-03,Online,Cash,Aiden Clark,Consumer,Toronto,Ontario,Central,Summit Planter Stand,Furniture,Decor,386.21,226.33,772.42,77.24,695.18,452.66,242.52
ORD-01066,PROD-0065,1,42.62,0.05,CUST-0326,2025-06-22,Online,Credit Card,Lucas Baker,Consumer,Halifax,Nova Scotia,Atlantic,Pioneer Rice Cooker,Home & Kitchen,Appliances,42.62,27.55,42.62,2.13,40.49,27.55,12.94
ORD-01067,PROD-0043,2,81.04,0.2,CUST-0414,2024-04-04,Online,Cash,Liam Lee,Home Office,Calgary,Alberta,West,Harbor Sticky Notes,Office Supplies,Paper,81.04,53.68,162.08,32.42,129.66,107.36,22.3
ORD-01067,PROD-0047,3,12.61,0.05,CUST-0414,2024-04-04,Online,Cash,Liam Lee,Home Office,Calgary,Alberta,West,Evergreen Marker Kit,Office Supplies,Writing,12.61,7.95,37.83,1.89,35.94,23.85,12.09
ORD-01068,PROD-0116,3,134.64,0.1,CUST-0575,2025-10-26,Online,Debit Card,Mason Johnson,Corporate,Ottawa,Ontario,Central,Lumen Running Shoes,Apparel,Footwear,134.64,71.22,403.92,40.39,363.53,213.66,149.87
ORD-01068,PROD-0083,7,228.1,0.1,CUST-0575,2025-10-26,Online,Debit Card,Mason Johnson,Corporate,Ottawa,Ontario,Central,Evergreen Dumbbell Set,Sports & Outdoors,Fitness,228.1,128.15,1596.7,159.67,1437.03,897.05,539.98
ORD-01069,PROD-0070,2,225.17,0.15,,2025-01-25,Marketplace,Cash,Logan Foster,Consumer,Mississauga,Ontario,Central,Apex Water Pitcher,Home & Kitchen,Dining,225.17,159.81,450.34,67.55,382.79,319.62,63.17
ORD-01069,PROD-0093,5,213.7,0.05,CUST-0329,2025-01-25,Marketplace,Cash,Logan Foster,Consumer,Mississauga,Ontario,Central,Nova Picnic Mat,Sports & Outdoors,Outdoor Gear,213.7,123.12,1068.5,53.42,1015.08,615.6,399.48
ORD-01070,PROD-0042,1,31.42,0.0,CUST-0521,2025-04-01,In-Store,Credit Card,Nathan Mitchell,Consumer,Vancouver,British Columbia,West,Cedar Copy Paper Box,Office Supplies,Paper,31.42,16.24,31.42,0.0,31.42,16.24,15.18
ORD-01070,PROD-0066,8,239.7,0.1,CUST-0521,01-04-2025,In-Store,Credit Card,Nathan Mitchell,Consumer,Vancouver,British Columbia,West,Cedar Dinnerware Set,Home & Kitchen,Dining,239.7,162.88,1917.6,191.76,1725.84,1303.04,422.8
ORD-01071,PROD-0028,4,173.49,0.25,CUST-0547,2024-01-08,In-Store,Credit Card,Scarlett Edwards,Small Business,Montreal,Quebec,East,Vista Stool,Furniture,Seating,173.49,148.65,693.96,173.49,520.47,594.6,-74.13
ORD-01071,PROD-0111,1,17.21,0.1,CUST-0547,2024-01-08,In-Store,Credit Card,Scarlett Edwards,Small Business,Montreal,Quebec,East,Summit Rain Jacket,Apparel,Outerwear,17.21,12.13,17.21,1.72,15.49,12.13,3.36
ORD-01072,PROD-0004,2,350.21,0.0,CUST-0446,2025-10-24,Marketplace,Credit Card,Thomas Singh,Corporate,Edmonton,Alberta,West,Vista Laptop Stand,Electronics,Accessories,350.21,224.55,700.42,0.0,700.42,449.1,251.32
ORD-01072,PROD-0059,1,88.97,0.1,CUST-0446,2025-10-24,Marketplace,Credit Card,Thomas Singh,Corporate,Edmonton,Alberta,West,Evergreen Envelope Box,Office Supplies,Mailroom,88.97,61.32,88.97,8.9,80.07,61.32,18.75
ORD-01072,PROD-0092,3,172.48,0.05,CUST-0446,2025-10-24,Marketplace,Credit Card,Thomas Singh,Corporate,Edmonton,Alberta,West,Lumen Folding Chair,Sports & Outdoors,Outdoor Gear,172.48,108.0,517.44,25.87,491.57,324.0,167.57
ORD-01073,PROD-0041,2,37.4,0.0,CUST-0234,2024-09-21,Online,Credit Card,Ava Brown,Consumer,Montreal,Quebec,East,Pioneer Notebook Pack,Office Supplies,Paper,37.4,18.95,74.8,0.0,74.8,37.9,36.9
ORD-01073,PROD-0003,1,81.36,0.1,CUST-0234,2024-09-21,Online,Credit Card,Ava Brown,Consumer,Montreal,Quebec,East,Summit USB Hub,Electronics,Accessories,81.36,51.94,81.36,8.14,73.22,51.94,21.28
ORD-01074,PROD-0065,2,42.62,0.1,CUST-0065,2025-08-22,Online,PayPal,Mason Lee,Home Office,Mississauga,Ontario,Central,Pioneer Rice Cooker,Home & Kitchen,Appliances,42.62,27.55,85.24,8.52,76.72,55.1,21.62
ORD-01074,PROD-0014,3,22.81,0.15,CUST-0065,2025-08-22,Online,PayPal,Mason Lee,Home Office,Mississauga,Ontario,Central,Northwind Router,Electronics,Computing,22.81,20.87,68.43,10.26,58.17,62.61,-4.44
ORD-01075,PROD-0069,1,203.59,0.05,CUST-0449,2025-01-25,Online,Debit Card,Charlotte Brown,Home Office,Halifax,Nova Scotia,Atlantic,Nova Serving Bowl,Home & Kitchen,Dining,203.59,138.46,203.59,10.18,193.41,138.46,54.95
ORD-01075,PROD-0029,5,215.51,0.05,CUST-0449,2025-01-25,Online,Debit Card,Charlotte Brown,Home Office,Halifax,Nova Scotia,Atlantic,Pioneer Lounge Chair,Furniture,Seating,215.51,148.64,1077.55,53.88,1023.67,743.2,280.47
ORD-01076,PROD-0094,7,69.53,0.0,CUST-0148,2024-11-01,In-Store,Cash,Jack Patel,Consumer,Calgary,Alberta,West,Apex Insulated Bottle,Sports & Outdoors,Outdoor Gear,69.53,36.49,486.71,0.0,486.71,255.43,231.28
ORD-01076,PROD-0083,6,228.1,0.0,CUST-0148,2024-11-01,In-Store,Cash,Jack Patel,Consumer,Calgary,Alberta,West,Evergreen Dumbbell Set,Sports & Outdoors,Fitness,228.1,128.15,1368.6,0.0,1368.6,768.9,599.7
ORD-01076,PROD-0048,1,26.92,0.05,CUST-0148,2024-11-01,In-Store,Cash,Jack Patel,Consumer,Calgary,Alberta,West,Aurora Mechanical Pencil,Office Supplies,Writing,26.92,18.1,26.92,1.35,25.57,18.1,7.47
ORD-01077,PROD-0095,6,23.73,0.05,CUST-0404,2025-07-04,In-Store,Credit Card,Liam Taylor,Consumer,Vancouver,British Columbia,West,Evergreen Trail Backpack,Sports & Outdoors,Outdoor Gear,23.73,12.5,142.38,7.12,135.26,75.0,60.26
ORD-01078,PROD-0079,5,65.81,0.0,CUST-0423,2025-10-23,Marketplace,Credit Card,Jack Hill,Consumer,Toronto,Ontario,Central,Harbor Area Rug,Home & Kitchen,Decor,65.81,40.35,329.05,0.0,329.05,201.75,127.3
ORD-01079,PROD-0120,3,72.62,0.0,CUST-0186,2025-11-18,Marketplace,Cash,Isla King,Small Business,Fredericton,New Brunswick,Atlantic,Aurora Indoor Slippers,Apparel,Footwear,72.62,41.48,217.86,0.0,217.86,124.44,93.42
ORD-01079,PROD-0071,4,103.4,0.0,CUST-0186,2025-11-18,Marketplace,Cash,Isla King,Small Business,Fredericton,New Brunswick,Atlantic,Evergreen Food Container Set,Home & Kitchen,Storage,103.4,72.89,413.6,0.0,413.6,291.56,122.04
ORD-01079,PROD-0060,1,46.33,0.05,CUST-0186,2025-11-18,Marketplace,Cash,Isla King,Small Business,Fredericton,New Brunswick,Atlantic,Aurora Stapler,Office Supplies,Mailroom,46.33,25.03,46.33,2.32,44.01,25.03,18.98
ORD-01080,PROD-0080,1,53.84,0.0,CUST-0339,2024-12-31,Online,Debit Card,William Thompson,Corporate,Edmonton,Alberta,West,Lumen Table Runner,Home & Kitchen,Decor,53.84,29.06,53.84,0.0,53.84,29.06,24.78
ORD-01081,PROD-0020,5,43.92,0.2,CUST-0498,2025-04-06,Online,Debit Card,Sofia Campbell,Home Office,Saskatoon,Saskatchewan,Prairies,Lumen Wireless Dock,Electronics,Mobile,43.92,30.51,219.6,43.92,175.68,152.55,23.13
ORD-01081,PROD-0073,1,85.44,0.0,CUST-0498,2025-04-06,Online,Debit Card,Sofia Campbell,Home Office,Saskatoon,Saskatchewan,Prairies,Atlas Spice Rack,Home & Kitchen,Storage,85.44,42.33,85.44,0.0,85.44,42.33,43.11
ORD-01081,PROD-0047,5,12.61,0.1,CUST-0498,2025-04-06,Online,Debit Card,Sofia Campbell,Home Office,Saskatoon,Saskatchewan,Prairies,Evergreen Marker Kit,Office Supplies,Writing,12.61,7.95,63.05,6.3,56.75,39.75,17.0
ORD-01082,PROD-0113,2,38.39,0.1,CUST-0447,2024-10-10,Marketplace,Credit Card,Thomas Roberts,Consumer,St. John's,Newfoundland and Labrador,Atlantic,Pioneer Fleece Pullover,Apparel,Outerwear,38.39,18.67,76.78,7.68,69.1,37.34,31.76
ORD-01082,PROD-0062,3,68.16,0.0,CUST-0447,2024-10-10,Marketplace,Credit Card,Thomas Roberts,Consumer,St. John's,Newfoundland and Labrador,Atlantic,Northwind Coffee Maker,Home & Kitchen,Appliances,68.16,35.23,204.48,0.0,204.48,105.69,98.79
ORD-01082,PROD-0060,3,46.33,0.0,CUST-0447,2024-10-10,Marketplace,Credit Card,Thomas Roberts,Consumer,St. John's,Newfoundland and Labrador,Atlantic,Aurora Stapler,Office Supplies,Mailroom,46.33,25.03,138.99,0.0,138.99,75.09,63.9
ORD-01083,PROD-0081,1,167.73,0.0,CUST-0288,2024-05-23,Marketplace,Credit Card,Logan Hill,Consumer,Quebec City,Quebec,East,Nova Yoga Mat,Sports & Outdoors,Fitness,167.73,82.71,167.73,0.0,167.73,82.71,85.02
ORD-01083,PROD-0010,3,30.5,0.0,CUST-0288,2024-05-23,Marketplace,Credit Card,Logan Hill,Consumer,Quebec City,Quebec,East,Apex Conference Mic,Electronics,Audio,30.5,17.24,91.5,0.0,91.5,51.72,39.78
ORD-01083,PROD-0094,3,69.53,0.05,CUST-0288,2024-05-23,Marketplace,Credit Card,Logan Hill,Consumer,Quebec City,Quebec,East,Apex Insulated Bottle,Sports & Outdoors,Outdoor Gear,69.53,36.49,208.59,10.43,198.16,109.47,88.69
ORD-01084,PROD-0070,3,225.17,0.0,CUST-0605,2024-08-05,Marketplace,Debit Card,Aiden Jackson,Consumer,Toronto,Ontario,Central,Apex Water Pitcher,Home & Kitchen,Dining,225.17,159.81,675.51,0.0,675.51,479.43,196.08
ORD-01084,PROD-0061,2,132.61,0.15,CUST-0605,2024-08-05,Marketplace,Debit Card,Aiden Jackson,Consumer,Toronto,Ontario,Central,Atlas Blender,Home & Kitchen,Appliances,132.61,64.11,265.22,39.78,225.44,128.22,97.22
ORD-01085,PROD-0047,3,12.61,0.1,CUST-0604,2024-10-24,Online,Debit Card,Ella Hill,Consumer,Calgary,Alberta,West,Evergreen Marker Kit,Office Supplies,Writing,12.61,7.95,37.83,3.78,34.05,23.85,10.2
ORD-01086,PROD-0073,6,85.44,0.0,CUST-0170,2025-06-10,Online,Credit Card,James Hall,Corporate,Halifax,Nova Scotia,Atlantic,Atlas Spice Rack,Home & Kitchen,Storage,85.44,42.33,512.64,0.0,512.64,253.98,258.66
ORD-01086,PROD-0085,4,15.51,0.15,CUST-0170,2025-06-10,Online,Credit Card,James Hall,Corporate,Halifax,Nova Scotia,Atlantic,Atlas Jump Rope,Sports & Outdoors,Fitness,15.51,9.56,62.04,9.31,52.73,38.24,14.49
ORD-01087,PROD-0030,1,57.35,0.0,CUST-0042,2024-08-12,Marketplace,Credit Card,Charlotte Thompson,Corporate,Hamilton,Ontario,Central,Cedar Drafting Chair,Furniture,Seating,57.35,35.61,57.35,0.0,57.35,35.61,21.74
ORD-01088,PROD-0084,2,238.67,0.1,CUST-0370,2025-02-01,Online,Credit Card,Zoe Young,Home Office,Quebec City,Quebec,East,Aurora Foam Roller,Sports & Outdoors,Fitness,238.67,169.68,477.34,47.73,429.61,339.36,90.25
ORD-01089,PROD-0070,3,225.17,0.05,CUST-0534,2025-10-10,Marketplace,PayPal,Lucas Garcia,Consumer,Saskatoon,Saskatchewan,Prairies,Apex Water Pitcher,Home & Kitchen,Dining,225.17,159.81,675.51,33.78,641.73,479.43,162.3
ORD-01090,PROD-0033,2,74.33,0.15,CUST-0388,2025/01/09,In-Store,Cash,Daniel Martin,Consumer,Hamilton,Ontario,Central,Nova Drawer Unit,Furniture,Storage,74.33,39.6,148.66,22.3,126.36,79.2,47.16
ORD-01091,PROD-0062,3,68.16,0.05,CUST-0529,2025-02-19,Online,Cash,Liam Jackson,Consumer,Montreal,Quebec,East,Northwind Coffee Maker,Home & Kitchen,Appliances,68.16,35.23,204.48,10.22,194.26,105.69,88.57
ORD-01091,PROD-0114,1,46.53,0.0,CUST-0529,2025-02-19,Online,Cash,Liam Jackson,Consumer,Montreal,Quebec,East,Cedar Windbreaker,Apparel,Outerwear,46.53,23.7,46.53,0.0,46.53,23.7,22.83
ORD-01092,PROD-0047,3,12.61,0.1,CUST-0079,2025-06-10,In-Store,Credit Card,Noah Foster,Small Business,Victoria,British Columbia,West,Evergreen Marker Kit,Office Supplies,Writing,12.61,7.95,37.83,3.78,34.05,23.85,10.2
ORD-01093,PROD-0062,3,68.16,0.1,CUST-0236,2025-02-28,Marketplace,PayPal,Ethan Roberts,Home Office,Saskatoon,Saskatchewan,Prairies,Northwind Coffee Maker,Home & Kitchen,Appliances,68.16,35.23,204.48,20.45,184.03,105.69,78.34
ORD-01093,PROD-0027,2,475.67,0.0,CUST-0236,2025-02-28,Marketplace,PayPal,Ethan Roberts,Home Office,Saskatoon,Saskatchewan,Prairies,Summit Guest Chair,Furniture,Seating,475.67,240.18,951.34,0.0,951.34,480.36,470.98
ORD-01094,PROD-0115,1,129.13,0.0,CUST-0131,2025-08-10,In-Store,Credit Card,Ella Garcia,Corporate,Montreal,Quebec,East,Harbor Softshell Coat,Apparel,Outerwear,129.13,83.64,129.13,0.0,129.13,83.64,45.49
ORD-01094,PROD-0074,6,49.38,0.05,CUST-0131,2025-08-10,In-Store,Credit Card,Ella Garcia,Corporate,Montreal,Quebec,East,Northwind Utility Cart,Home & Kitchen,Storage,49.38,34.89,296.28,14.81,281.47,209.34,72.13
ORD-01095,PROD-0094,2,69.53,0.0,CUST-0416,2025-09-05,Phone Order,Debit Card,Layla Lee,Corporate,Ottawa,Ontario,Central,Apex Insulated Bottle,Sports & Outdoors,Outdoor Gear,69.53,36.49,139.06,0.0,139.06,72.98,66.08
ORD-01095,PROD-0085,2,15.51,0.2,CUST-0416,2025-09-05,Phone Order,Debit Card,Layla Lee,Corporate,Ottawa,Ontario,Central,Atlas Jump Rope,Sports & Outdoors,Fitness,15.51,9.56,31.02,6.2,24.82,19.12,5.7
ORD-01095,PROD-0106,5,24.47,0.0,CUST-0416,2025-09-05,Phone Order,Debit Card,Layla Lee,Corporate,Ottawa,Ontario,Central,Apex Baseball Cap,Apparel,Accessories,24.47,12.34,122.35,0.0,122.35,61.7,60.65
ORD-01096,PROD-0080,2,53.84,0.1,CUST-0421,2025-09-07,Online,Debit Card,Zoe King,Corporate,Mississauga,Ontario,Central,Lumen Table Runner, HOME & KITCHEN ,Decor,53.84,29.06,107.68,10.77,96.91,58.12,38.79
ORD-01096,PROD-0085,2,15.51,0.05,CUST-0421,2025-09-07,Online,Debit Card,Zoe King,Corporate,Mississauga,Ontario,Central,Atlas Jump Rope,Sports & Outdoors,Fitness,15.51,9.56,31.02,1.55,29.47,19.12,10.35
ORD-01096,PROD-0066,3,239.7,0.0,CUST-0421,2025-09-07,Online,Debit Card,Zoe King,Corporate,Mississauga,Ontario,Central,Cedar Dinnerware Set,Home & Kitchen,Dining,239.7,162.88,719.1,0.0,719.1,488.64,230.46
ORD-01097,PROD-0065,5,42.62,0.05,CUST-0395,2024-05-15,Online,Credit Card,Mason Patel,Consumer,Quebec City,Quebec,East,Pioneer Rice Cooker,Home & Kitchen,Appliances,42.62,27.55,213.1,10.66,202.44,137.75,64.69
ORD-01097,PROD-0088,1,225.31,0.15,CUST-0395,2024-05-15,Online,Credit Card,Mason Patel,Consumer,Quebec City,Quebec,East,Vista Packing Cube Set,Sports & Outdoors,Travel,225.31,111.88,225.31,33.8,191.51,111.88,79.63
ORD-01097,PROD-0054,3,54.96,0.15,CUST-0395,2024-05-15,Online,Credit Card,Mason Patel,Consumer,Quebec City,Quebec,East,Cedar Label Maker,Office Supplies,Organization,54.96,36.8,164.88,24.73,140.15,110.4,29.75
ORD-01098,PROD-0116,3,134.64,0.0,CUST-0545,2025-05-30,Marketplace,Credit Card,Owen Scott,Home Office,Halifax,Nova Scotia,Atlantic,Lumen Running Shoes,Apparel,Footwear,134.64,71.22,403.92,0.0,403.92,213.66,190.26
ORD-01098,PROD-0078,7,242.21,0.1,CUST-0545,2025-05-30,Marketplace,Credit Card,Owen Scott,Home Office,Halifax,Nova Scotia,Atlantic,Cedar Wall Art,Home & Kitchen,Decor,242.21,160.98,1695.47,169.55,1525.92,1126.86,399.06
ORD-01099,PROD-0055,3,64.0,0.1,CUST-0442,2025-06-18,Online,Cash,William Harris,Home Office,Edmonton,Alberta,West,Harbor Planner,Office Supplies,Organization,64.0,44.65,192.0,19.2,172.8,133.95,38.85
ORD-01099,PROD-0030,2,57.35,0.1,CUST-0442,2025-06-18,Online,Cash,William Harris,Home Office,Edmonton,Alberta,West,Cedar Drafting Chair,Furniture,Seating,57.35,35.61,114.7,11.47,103.23,71.22,32.01
ORD-01099,PROD-0103,6,39.33,0.1,CUST-0442,2025-06-18,Online,Cash,William Harris,Home Office, EDMONTON ,Alberta,West,Harbor Jogger Pants,Apparel,Athleisure,39.33,18.85,235.98,23.6,212.38,113.1,99.28
ORD-01100,PROD-0117,2,59.3,0.15,CUST-0590,2024-04-10,Online,Credit Card,Lily Evans,Consumer,Halifax,Nova Scotia,Atlantic,Nova Walking Sneakers,Apparel,Footwear,59.3,30.94,118.6,17.79,100.81,61.88,38.93
ORD-01100,PROD-0110,2,115.09,0.0,CUST-0590,2024-04-10,Online,Credit Card,Lily Evans,Consumer,Halifax,Nova Scotia,Atlantic,Northwind Winter Scarf,Apparel,Accessories,115.09,67.39,230.18,0.0,230.18,134.78,95.4
ORD-01100,PROD-0011,4,199.78,0.1,CUST-0590,2024-04-10,Online,Credit Card,Lily Evans,Consumer,Halifax,Nova Scotia,Atlantic,Evergreen Portable SSD,Electronics,Computing,199.78,130.76,799.12,79.91,719.21,523.04,196.17
ORD-01101,PROD-0089,2,180.92,0.05,CUST-0592,2025-06-19,Online,Credit Card,Charlotte Baker,Consumer,Winnipeg,Manitoba,Prairies,Pioneer Cooler Bag,Sports & Outdoors,Travel,180.92,94.42,361.84,18.09,343.75,188.84,154.91
ORD-01101,PROD-0103,1,39.33,0.1,CUST-0592,2025-06-19,Online,Credit Card,Charlotte Baker,Consumer,Winnipeg,Manitoba,Prairies,Harbor Jogger Pants,Apparel,Athleisure,39.33,18.85,39.33,3.93,35.4,18.85,16.55
ORD-01102,PROD-0036,2,441.84,0.0,CUST-0260,2024-09-24,Marketplace,Credit Card,Mason Foster,Consumer,Saskatoon,Saskatchewan,Prairies,Aurora Desk Lamp,Furniture,Decor,441.84,295.4,883.68,0.0,883.68,590.8,292.88
ORD-01102,PROD-0088,3,225.31,0.05,CUST-0260,2024-09-24,Marketplace,Credit Card,Mason Foster,Consumer,Saskatoon,Saskatchewan,Prairies,Vista Packing Cube Set,Sports & Outdoors,Travel,225.31,111.88,675.93,33.8,642.13,335.64,306.49
ORD-01103,PROD-0074,2,49.38,0.0,CUST-0184,2025-01-14,In-Store,Credit Card,William Smith,Consumer,Halifax,Nova Scotia,Atlantic,Northwind Utility Cart,Home & Kitchen,Storage,49.38,34.89,98.76,0.0,98.76,69.78,28.98
